"diagnosis_procedure"	"total_paid"	"percent_rank_total_paid"	"avg_paid_per_claim"	"mean_count_per_claim"	"claim_count"
"S46.091_99456"	34135.4	0.990667	758.564444444444	1.52	45
"M22.41_97110"	70225.53	0.995435	644.270917431193	1.32359813084112	109
"S83.411_97799"	70537.5	0.995459	14107.5	1.3304347826087	5
"S82.402_99456"	71115	0.995488	836.647058823529	1.61616161616162	85
"M66.821_24342"	56673.61	0.994308	1619.246	1.38888888888889	35
"G90.511_L8680"	36819.76	0.99131	6136.62666666667	1.14285714285714	6
"S46.812_97799"	175446.39	0.998365	14620.5325	1.51004016064257	12
"S92.302_99214"	39210.03	0.991833	274.196013986014	1.08118081180812	143
"M25.531_97530"	150966.18	0.99805	393.14109375	1.1747619047619	384
"G40.309_G0299"	370398.1	0.999347	370398.1	1.22978723404255	1
"S63.501_97750"	102597.97	0.996954	582.943011363636	1.932	176
"S06.0X1_99456"	100775	0.996891	941.822429906542	2.09701492537313	107
"S42.255_97110"	56389.85	0.994271	1174.78854166667	1.44249201277955	48
"S82.892_97799"	49352.81	0.993454	8225.46833333333	1.22033898305085	6
"S67.10X_A0430"	44500	0.992769	22250	1	2
"S42.90X_97799"	48200	0.99328	48200	1.13725490196078	1
"G90.512_L8680"	36346.31	0.991194	4543.28875	2	8
"S68.623_L7499"	49838.4	0.993514	24919.2	7	2
"M24.111_99213"	34378.97	0.990729	226.177434210526	1.02416918429003	152
"S82.852_99456"	54700	0.9941	692.405063291139	1.5	79
"G90.529_63650"	41839.14	0.99232	4648.79333333333	2.58333333333333	9
"S22.43X_99456"	32277.5	0.990173	1113.01724137931	2.33333333333333	29
"S73.102_97799"	40661	0.9921	10165.25	1.18571428571429	4
"G44.309_99456"	36402	0.991207	983.837837837838	2.86046511627907	37
"S46.912_G0283"	39978.74	0.99198	81.0927789046653	1.0895696006204	493
"M51.36_99456"	53285	0.993954	772.246376811594	1.58974358974359	69
"T24.311_15101"	46683.06	0.993061	3334.50428571429	7.28	14
"M54.2_A0427"	37537.21	0.991465	521.350138888889	1.27777777777778	72
"S67.190_97799"	40295	0.992038	13431.6666666667	1.02777777777778	3
"Z89.022_L7499"	76464.8	0.995817	12744.1333333333	2	6
"S02.92X_A0431"	36768.18	0.991297	7353.636	1.8	5
"S43.422_97799"	111075	0.997217	12341.6666666667	1.23841059602649	9
"M50.30_99213"	35213.3	0.990935	220.083125	1.06068601583113	160
"M25.562_99212"	45740.84	0.992924	82.4159279279279	1.05263157894737	555
"G89.29_G0483"	41063.24	0.992167	369.939099099099	1.31506849315068	111
"T84.84X_22850"	39362.67	0.991859	1312.089	2.06666666666667	30
"S63.91X_99203"	144445.03	0.99793	153.992569296375	1.07570977917981	938
"S61.411_99456"	98395.5	0.996789	819.9625	1.72262773722628	120
"S63.502_99456"	659363.5	0.999684	951.462481962482	1.8093023255814	693
"S82.142_99456"	68669.55	0.995333	715.3078125	1.36190476190476	96
"S14.157_A4353"	109158	0.997148	54579	1.1875	2
"S92.355_97799"	33500	0.990519	8375	1.05	4
"S67.22X_A0436"	52532.55	0.993841	3752.325	1.78571428571429	14
"S51.812_99456"	46350	0.993007	908.823529411765	1.77777777777778	51
"M54.41_99213"	198928.1	0.998609	249.909673366834	1.04862475442043	796
"G82.50_T1020"	351354.5	0.999296	117118.166666667	1.18382352941176	3
"S66.911_L3908"	39795.32	0.991939	46.5987353629977	1.12540540540541	854
"T14.90_97799"	48334.62	0.993294	2101.5052173913	1.29896907216495	23
"S62.613_26735"	34176.58	0.990677	1265.79925925926	1.77777777777778	27
"R57.1_A0435"	51892.49	0.993748	51892.49	1	1
"M24.812_J3490"	56070.26	0.994239	2156.54846153846	1.5531914893617	26
"S82.041_27524"	195404.32	0.998578	2752.17352112676	1.61643835616438	71
"S60.212_97799"	53200	0.993942	17733.3333333333	1.02985074626866	3
"G62.9_97799"	78400	0.995945	78400	1.35714285714286	1
"S46.811_73221"	94318.84	0.996637	293.82816199377	1.06769230769231	321
"R63.4_A0090"	32954.17	0.990382	32954.17	1.34351145038168	1
"I83.222_36482"	40846.57	0.992131	40846.57	2	1
"S43.91X_99456"	35375.5	0.990982	707.51	1.64705882352941	50
"S89.92X_73721"	67103.77	0.995224	238.803451957295	1.06713780918728	281
"S97.82X_97546"	41423	0.992238	3765.72727272727	1.17391304347826	11
"S58.921_L7499"	62457.88	0.994849	31228.94	3.33333333333333	2
"S52.202_25575"	38257.67	0.991633	3477.97	1.45454545454545	11
"H91.93_99456"	34395	0.990734	648.962264150943	1.68965517241379	53
"S82.201_97110"	79989.57	0.99602	952.256785714286	1.13565891472868	84
"S83.241_97750"	117106.14	0.997375	619.609206349206	1.88607594936709	189
"S70.02X_97799"	40375	0.992059	20187.5	1.51219512195122	2
"S92.062_28415"	136577.44	0.997801	2845.36333333333	1.58	48
"M51.9_99456"	46100	0.992979	668.115942028986	1.27777777777778	69
"M25.532_99456"	41240	0.992201	763.703703703704	1.57142857142857	54
"S82.871_99456"	40200	0.992019	804	1.47368421052632	50
"S92.002_99214"	33994.19	0.990632	276.375528455285	1.05078125	123
"S76.219_99456"	32250	0.990165	895.833333333333	1.91111111111111	36
"M86.142_J0878"	46520.28	0.99304	9304.056	1.58558558558559	5
"S62.91X_99456"	95425	0.996687	815.598290598291	1.69767441860465	117
"S63.512_25320"	82473.47	0.996144	3172.05653846154	1.61538461538462	26
"S00.83X_99456"	758820.5	0.999741	1196.87776025237	2.41299019607843	634
"S82.101_99456"	85977.5	0.996298	905.026315789474	1.62280701754386	95
"M75.102_97799"	415658.34	0.99942	11875.9525714286	1.12110726643599	35
"S62.627_26735"	41283.56	0.992211	1651.3424	1.6	25
"M51.16_99456"	108937.79	0.99714	656.251746987952	1.41798941798942	166
"S61.211_99456"	89843.9	0.996464	685.831297709924	1.39416058394161	131
"S01.81X_A0431"	120368.17	0.997452	5471.28045454545	1.95454545454545	22
"S81.811_99456"	37425	0.99144	1039.58333333333	1.91666666666667	36
"S83.203_97799"	79447.03	0.995997	19861.7575	1.14598540145985	4
"M51.26_64493"	39929.42	0.99197	578.687246376812	1.75308641975309	69
"S58.119_L7499"	157364.75	0.99814	26227.4583333333	4.625	6
"S93.432_97110"	66664.43	0.995181	611.600275229358	1.23203769140165	109
"S60.512_99204"	34690.14	0.990804	232.819731543624	1.13422818791946	149
"M54.2_97799"	443593.08	0.999459	15296.3131034483	1.17758985200846	29
"L02.511_J0878"	31847.6	0.990056	15923.8	1.01587301587302	2
"S61.201_99456"	37632.5	0.991486	637.838983050847	1.38333333333333	59
"S42.301_01744"	32606.66	0.990273	1086.88866666667	1.38709677419355	30
"T30.0_A0435"	38023.27	0.991573	9505.8175	1.5	4
"N18.6_90937"	61100	0.994751	61100	1	1
"S16.1XX_99456"	2547985.66	0.99996	1077.37237209302	2.12990837696335	2365
"R42_A0427"	53857.4	0.994018	434.333870967742	1.184	124
"G90.512_L8687"	35301.86	0.990956	11767.2866666667	1.33333333333333	3
"G82.51_T1020"	82130	0.996128	27376.6666666667	1	3
"S52.551_25607"	106080.07	0.997052	2525.71595238095	1.78571428571429	42
"S42.301_24515"	39121.57	0.991818	2059.03	1.73684210526316	19
"T78.40X_99204"	44154.84	0.992715	225.279795918367	1.13065326633166	196
"M86.171_J3095"	96000.12	0.996707	96000.12	1.98901098901099	1
"S82.842_99456"	106024.48	0.99705	773.901313868613	1.39156626506024	137
"T21.21X_A0436"	37145.69	0.991379	12381.8966666667	2	3
"T22.031_L7499"	35297.88	0.990952	35297.88	5	1
"S29.011_97112"	37730.71	0.991511	197.542984293194	1.05927051671733	191
"S46.112_29827"	92537.71	0.996567	3701.5084	1.48	25
"M47.27_J7799"	37369.51	0.991426	2669.25071428571	1.08163265306122	14
"S46.002_99456"	44561	0.992773	795.732142857143	1.53225806451613	56
"G89.4_63663"	216229.24	0.998727	3378.581875	1.66176470588235	64
"S02.2XX_30520"	66432.1	0.99516	830.40125	1.55	80
"S83.281_99456"	208278	0.998673	746.516129032258	1.42857142857143	279
"M51.35_97530"	44964.7	0.992826	1362.56666666667	1.72663139329806	33
"G47.00_E1399"	47376.22	0.993168	47376.22	1	1
"S83.249_99456"	38858	0.991758	658.610169491525	1.34920634920635	59
"S43.50X_97799"	41200	0.992196	13733.3333333333	1.61224489795918	3
"S78.112_L5701"	70738.07	0.995474	4421.129375	1.22222222222222	16
"M86.071_99070"	46016.32	0.992968	7669.38666666667	5.5981308411215	6
"S58.112_L7007"	32524.81	0.990243	4646.40142857143	1.11111111111111	7
"S46.811_99455"	37041.3	0.991362	134.207608695652	1.07067137809187	276
"T67.5XX_99285"	34476.97	0.990751	207.692590361446	1.18674698795181	166
"S61.210_99283"	51861.08	0.993743	84.0536142625608	1.10128617363344	617
"S93.409_99456"	43100	0.992536	798.148148148148	1.66666666666667	54
"S32.89X_A0435"	34068.14	0.990644	11356.0466666667	1.66666666666667	3
"S62.632_99214"	39729.68	0.991924	257.984935064935	1.07307692307692	154
"S43.429_99456"	52000	0.993776	787.878787878788	1.75714285714286	66
"M54.41_97112"	47205.58	0.993141	240.844795918367	1.24940898345154	196
"T85.193_L8687"	35108.3	0.990905	8777.075	1.5	4
"S90.111_99214"	32599.34	0.990272	203.745875	1.06018518518519	160
"Z47.2_20670"	33238.61	0.990458	678.338979591837	1.24	49
"M94.262_29879"	67565.97	0.995255	1089.77370967742	2.23809523809524	62
"G31.84_96133"	109610.11	0.997166	1922.98438596491	1.67741935483871	57
"S60.221_73218"	54059.27	0.994041	409.539924242424	1.07575757575758	132
"S46.212_24341"	60985.14	0.994735	1848.03454545455	1.48484848484848	33
"M23.92_29881"	33437.73	0.990502	835.94325	1.175	40
"S66.911_99456"	380677	0.999368	1020.581769437	1.98494623655914	373
"S82.52X_99456"	46516.5	0.993037	750.266129032258	1.47142857142857	62
"M25.561_A4649"	42812	0.992481	3567.66666666667	1.30769230769231	12
"S68.622_99456"	57167	0.994363	657.091954022988	1.26595744680851	87
"M51.26_L8699"	43267.09	0.992559	8653.418	1.5	5
"S66.122_26356"	52622.05	0.993855	2287.9152173913	2	23
"T75.4XX_L6880"	53241.96	0.993948	26620.98	1	2
"M47.27_64483"	35924	0.9911	561.3125	1.48863636363636	64
"G90.59_99214"	33413.97	0.990493	879.315	1.09009009009009	38
"T84.192_63685"	53795.73	0.99401	53795.73	1	1
"S13.4XX_72040"	149337.87	0.998024	49.8457510013351	1.0907915993538	2996
"S70.12X_99456"	55442.5	0.994193	894.233870967742	1.91780821917808	62
"M75.122_97799"	147800.84	0.997986	14780.084	1.03888888888889	10
"T75.4XX_A0427"	60281.46	0.994677	515.226153846154	1.17948717948718	117
"M25.662_E1399"	84802.62	0.996243	4240.131	1.25252525252525	20
"M25.461_73721"	190869.22	0.99853	248.851655801825	1.05684754521964	767
"T30.0_A0430"	41260.29	0.992204	10315.0725	1.5	4
"S43.421_99456"	265750	0.998996	779.325513196481	1.56476683937824	341
"M23.91_97546"	34073.36	0.990647	1703.668	1.09405940594059	20
"M23.91_29881"	38111.07	0.991594	777.77693877551	1.16326530612245	49
"S42.322_24515"	38480	0.991677	1924	1.55	20
"S63.509_99456"	37082.11	0.991369	842.775227272727	1.69811320754717	44
"S82.832_99456"	67075	0.99522	729.076086956522	1.34	92
"S30.0XX_99456"	895615.04	0.999785	1127.97863979849	2.30652790917692	794
"S81.801_L5999"	61000	0.99474	61000	2	1
"S99.912_99204"	56519.64	0.994285	223.397786561265	1.1259842519685	253
"S46.911_97799"	697685.15	0.999715	11074.3674603175	1.2314990512334	63
"S89.91X_A0431"	68568.08	0.995326	4571.20533333333	2	15
"S68.412_A0436"	34902.88	0.990855	17451.44	2	2
"G82.50_E0277"	52300.93	0.993812	5811.21444444444	1.27272727272727	9
"S51.811_99456"	56594	0.994297	884.28125	1.8	64
"S87.82X_A0436"	33635.86	0.990545	4805.12285714286	1.57142857142857	7
"S63.641_99456"	47548.06	0.993199	689.10231884058	1.37333333333333	69
"S52.512_25609"	36943.11	0.991334	3358.46454545455	2.18181818181818	11
"S86.012_99456"	97681.25	0.996764	745.658396946565	1.37931034482759	131
"Z89.511_L5973"	145845.88	0.997947	20835.1257142857	1.14285714285714	7
"S88.022_L5999"	60227.27	0.994672	60227.27	1	1
"S60.011_99456"	35250	0.990942	903.846153846154	1.79545454545455	39
"S52.91X_99456"	39357	0.991857	771.705882352941	1.46551724137931	51
"L89.100_E0194"	35946.56	0.991104	35946.56	1	1
"S52.121_99456"	88385.3	0.996404	712.784677419355	1.46564885496183	124
"S36.113_A0436"	66629.36	0.995177	13325.872	1.4	5
"S63.501_99456"	860776.05	0.999772	949.036438809261	1.78210806023029	907
"S61.212_12002"	33129.49	0.99043	125.490492424242	1.16287878787879	264
"M47.26_64483"	48173.26	0.993276	454.464716981132	1.27611940298507	106
"M53.3_97110"	83091.78	0.996169	271.541764705882	1.25	306
"Z01.818_99205"	55021.43	0.994138	260.765071090047	1.11764705882353	211
"S20.212_99456"	55212.93	0.994167	811.954852941176	2.02631578947368	68
"T84.622_S9501"	35341	0.990966	35341	1.66666666666667	1
"S22.32X_99456"	55165	0.994157	835.833333333333	1.7887323943662	66
"M51.26_51785"	34977.39	0.99087	339.586310679612	3.47169811320755	103
"S19.9XX_E1399"	34759.57	0.990824	34759.57	2	1
"S83.92X_97110"	1828282.52	0.999933	623.987208191126	1.30240247997933	2930
"S66.322_26410"	48705.4	0.993344	1803.9037037037	2.11111111111111	27
"S93.412_73721"	35917.94	0.991096	289.660806451613	1.08661417322835	124
"G56.01_95910"	40496.88	0.992078	242.49628742515	1.17543859649123	167
"G56.01_97799"	148214.01	0.998004	10586.715	1.13	14
"M65.9_29876"	65926.53	0.995125	1198.66418181818	1.25454545454545	55
"S82.109_G0156"	78972.5	0.995976	78972.5	1	1
"Z89.512_L5969"	81416.26	0.996092	40708.13	1.5	2
"S88.119_L5781"	37609.51	0.991482	6268.25166666667	1.28571428571429	6
"M24.851_49999"	137000	0.997807	10538.4615384615	1.23076923076923	13
"S43.402_G0483"	32528.4	0.990246	1049.30322580645	1.19	31
"G82.52_A4354"	244356.8	0.998894	244356.8	1.14285714285714	1
"M79.642_99204"	50746.55	0.993621	208.83353909465	1.13414634146341	243
"S53.402_99456"	190326.5	0.998523	885.239534883721	1.884	215
"S63.91X_73130"	45848.62	0.992948	49.3526587728741	1.14449064449064	929
"S82.61X_01480"	66107.52	0.995137	482.536642335766	1.4113475177305	137
"S82.64X_99456"	85429.87	0.996269	736.464396551724	1.36134453781513	116
"M94.212_23929"	40497.75	0.992079	10124.4375	6.5	4
"S06.0X0_95951"	287122.41	0.999096	7362.11307692308	1.75555555555556	39
"S22.41X_A0436"	42018.53	0.992355	6002.64714285714	1.57142857142857	7
"Z89.619_L5856"	77324.32	0.995877	25774.7733333333	1	3
"S61.213_99456"	60104	0.994658	698.883720930233	1.46067415730337	86
"S67.22X_97110"	187245.54	0.998491	641.251849315069	1.24681818181818	292
"S24.101_E1399"	40717.77	0.992105	20358.885	8.5	2
"M24.411_29806"	99446.56	0.996839	3207.9535483871	1.87096774193548	31
"S09.0XX_A0436"	36115.28	0.991148	36115.28	1	1
"M75.111_99456"	180294.5	0.998418	804.886160714286	1.66536964980545	224
"S83.8X2_99456"	147731	0.997983	668.466063348416	1.66379310344828	221
"M86.071_A4223"	52617.82	0.993854	10523.564	1.98421052631579	5
"M75.122_73030"	38421.65	0.991665	59.8468068535826	1.09304932735426	642
"T21.31X_15100"	33032.5	0.990402	1376.35416666667	1.18518518518519	24
"S33.5XX_99456"	7975390.91	0.999996	1051.05309831313	2.01099636641805	7588
"S82.64X_E0760"	40757.55	0.992119	4528.61666666667	1	9
"S83.92X_99213"	1619307.74	0.999919	276.096801364024	1.04847566748722	5865
"M96.1_97799"	443524.03	0.999458	13440.1221212121	1.1537037037037	33
"S83.232_97799"	44674.5	0.992785	11168.625	1.01388888888889	4
"S32.012_L8699"	49102.66	0.993426	49102.66	2	1
"T14.90X_V5261"	118480.56	0.997406	4739.2224	1.36	25
"S92.322_99213"	34097.33	0.990652	301.746283185841	1.04472843450479	113
"R07.1_A0431"	32425	0.990215	16212.5	1	2
"S68.110_97799"	73182.08	0.995637	8131.34222222222	1.15463917525773	9
"M23.92_97799"	119345.4	0.997425	8524.67142857143	1.14746543778802	14
"S20.229_99456"	100517.5	0.996886	1025.6887755102	2.175	98
"S32.000_99456"	53035	0.993918	791.567164179104	1.50632911392405	67
"S83.8X1_99456"	159141.36	0.998159	677.197276595745	1.80081300813008	235
"S48.111_L7180"	36126.85	0.991151	36126.85	1	1
"S01.01X_99456"	193188.5	0.998557	1163.78614457831	2.17903930131004	166
"S83.211_99456"	40943	0.992142	682.383333333333	1.33870967741935	60
"S80.01X_97799"	231038.75	0.998815	10045.1630434783	1.11111111111111	23
"S46.811_99456"	491715.43	0.99953	927.764962264151	1.99662162162162	530
"S72.21X_27245"	49804.97	0.993508	2075.20708333333	1.4	24
"S92.002_99456"	99556	0.99685	881.026548672566	1.4	113
"G82.51_E1399"	60991.37	0.994736	4691.64384615385	2.11627906976744	13
"S06.2X0_97799"	46464.5	0.99303	23232.25	1.07017543859649	2
"S63.511_99456"	38235	0.991627	721.415094339623	1.49122807017544	53
"M54.17_97799"	180356.38	0.99842	10609.1988235294	1.56218905472637	17
"M93.271_29891"	59341.51	0.994577	1745.33852941176	1.65714285714286	34
"R20.2_95911"	38578.75	0.991704	303.76968503937	1.1796875	127
"T14.8XX_A0430"	38639.94	0.991717	12879.98	2.33333333333333	3
"M25.562_97799"	57195	0.994368	6355	1.60526315789474	9
"M51.16_63685"	42825.09	0.992484	4758.34333333333	2	9
"S70.11X_99456"	51400	0.993684	1007.8431372549	1.88524590163934	51
"S92.312_28485"	78253.2	0.995935	1819.84186046512	1.95348837209302	43
"T20.09X_A0431"	48675.37	0.993338	12168.8425	1.75	4
"S20.219_99456"	250006	0.998928	1136.39090909091	2.28	220
"S58.129_L7499"	162153.57	0.998197	162153.57	17	1
"S09.90X_95951"	47674.48	0.99322	3405.32	1.97297297297297	14
"S90.31X_99456"	263463.22	0.998981	921.20006993007	1.76638176638177	286
"M53.82_T2039"	78783.41	0.995959	78783.41	1	1
"H90.5_V5261"	708770.4	0.999721	4888.07172413793	1.14383561643836	145
"S46.291_24342"	95068.98	0.996675	2640.805	1.69444444444444	36
"J96.10_E0466"	39825.69	0.991947	9956.4225	1.07692307692308	4
"S06.9X9_99214"	53716.01	0.994002	288.795752688172	1.06443298969072	186
"M53.2X8_27279"	102848.19	0.99696	14692.5985714286	3.875	7
"S92.902_99456"	57289.5	0.994375	753.809210526316	1.38095238095238	76
"S06.0X0_96133"	134221.7	0.997744	1369.60918367347	2.18095238095238	98
"M65.4_01810"	99249.25	0.996829	330.830833333333	1.38387096774194	300
"M77.11_99456"	271035	0.99902	868.701923076923	1.43401015228426	312
"Z96.611_97110"	43128	0.992541	1306.90909090909	1.19847328244275	33
"S60.511_99203"	35891.05	0.991091	156.048043478261	1.03463203463203	230
"S97.82X_L5987"	31844.85	0.990055	15922.425	1	2
"S68.622_26952"	38863.91	0.99176	1554.5564	1.28571428571429	25
"S83.271_97799"	32400	0.990206	10800	1.76	3
"S82.831_99456"	66060	0.995132	718.04347826087	1.35353535353535	92
"S50.02X_99456"	264531.79	0.998986	987.058917910448	1.88181818181818	268
"G56.00_97799"	48850	0.993365	9770	1.28767123287671	5
"S53.402_99203"	56637.4	0.994303	151.842895442359	1.05540897097625	373
"T75.4XX_L7499"	224488.59	0.998774	74829.53	9	3
"M77.02_97110"	60809.75	0.994723	450.442592592593	1.21576227390181	135
"S68.411_L6880"	59335.63	0.994576	29667.815	1	2
"Z89.612_L5973"	55175.72	0.994162	18391.9066666667	1	3
"S43.81X_99456"	42773.49	0.99247	929.85847826087	1.98181818181818	46
"S67.10X_99456"	34050	0.990642	654.807692307692	1.375	52
"S46.012_29822"	107208.42	0.99709	857.66736	1.44094488188976	125
"S97.82X_15756"	54761.86	0.994111	18253.9533333333	1.66666666666667	3
"M96.1_L8687"	134269.33	0.997745	12206.3027272727	1.45454545454545	11
"S97.02X_99213"	36266.97	0.991178	312.646293103448	1.03478260869565	116
"S90.32X_97161"	40049.72	0.991991	129.19264516129	1.04777070063694	310
"T24.331_A6507"	41122.2	0.99218	8224.44	2.21428571428571	5
"M75.90_99456"	52150	0.993796	1185.22727272727	3.10769230769231	44
"M86.141_J0878"	61661.46	0.994795	7707.6825	1.13	8
"M75.41_97799"	99693.81	0.996856	9969.381	1.24050632911392	10
"K40.90_99456"	256376.68	0.99895	704.331538461538	1.59440559440559	364
"S68.121_L7499"	55133.95	0.994152	18377.9833333333	3.6	3
"S96.911_97799"	32270.5	0.990171	6454.1	1.02127659574468	5
"S13.9XX_99456"	228717.62	0.9988	811.055390070922	1.82428115015974	282
"S83.511_97799"	90012.5	0.99647	15002.0833333333	1.00840336134454	6
"S20.219_99213"	195575.58	0.998579	199.363486238532	1.08755060728745	981
"S92.352_99456"	96968.92	0.99674	757.5696875	1.41666666666667	128
"S78.111_L5999"	181698.24	0.998435	25956.8914285714	3.1	7
"M86.9_99070"	33495.47	0.990516	5582.57833333333	4.6	6
"M54.5_97140"	899335.15	0.999788	194.534966471988	1.12083251521696	4623
"M75.101_97546"	74272.73	0.995693	1303.03035087719	1.13965517241379	57
"M12.512_97112"	80316.32	0.996035	535.442133333333	1.08781869688385	150
"S62.621_26735"	48652.89	0.993334	1737.60321428571	1.60714285714286	28
"M24.111_29806"	48816.27	0.993359	2871.54529411765	1.76470588235294	17
"L03.011_A4223"	58822.68	0.994525	29411.34	1.11428571428571	2
"W46.1XX_99204"	43348.59	0.992577	224.604093264249	1.10880829015544	193
"M25.512_99456"	128959.43	0.997646	675.180261780105	1.73762376237624	191
"G89.4_97799"	267679.5	0.999008	8922.65	1.82857142857143	30
"S71.101_Q4159"	56000	0.994231	56000	3	1
"S69.91X_A0431"	55318.03	0.994185	11063.606	1.6	5
"S46.212_73218"	34313.46	0.990715	377.070989010989	1.07692307692308	91
"M19.012_29823"	46370.61	0.993011	736.041428571429	1.421875	63
"S20.211_99456"	65622.5	0.995095	852.24025974026	1.83132530120482	77
"G89.29_97799"	47976.33	0.993254	11994.0825	1.2	4
"S93.322_28615"	66168.92	0.99514	6015.35636363636	3.72727272727273	11
"S82.401_99456"	79587.5	0.996006	757.97619047619	1.43965517241379	105
"S46.002_97140"	58224.74	0.994456	396.086666666667	1.14817749603803	147
"S46.111_99456"	80245	0.996031	794.504950495049	1.46017699115044	101
"S22.49X_97799"	76652.51	0.995835	12775.4183333333	1.01010101010101	6
"F43.10_96133"	40072.54	0.991996	1484.16814814815	1.35483870967742	27
"S82.222_A0436"	37203.01	0.991391	37203.01	1	1
"S02.5XX_99456"	46695	0.993062	1085.93023255814	2.1551724137931	43
"M54.12_99600"	263356	0.998979	263356	1.06451612903226	1
"S22.31X_99214"	52018.86	0.993778	275.232063492064	1.05080213903743	189
"S46.012_29806"	69513.5	0.995387	2673.59615384615	1.46153846153846	26
"S88.111_L5999"	33261.67	0.990464	3023.78818181818	1.5	11
"S83.231_97546"	56764.53	0.994318	1831.11387096774	1.00282485875706	31
"S82.302_99456"	41125	0.992181	806.372549019608	1.3728813559322	51
"S42.001_99456"	52015.5	0.993777	912.552631578947	1.83076923076923	57
"S01.511_99204"	61409.12	0.994775	228.286691449814	1.11808118081181	269
"S43.102_97110"	43104.84	0.992537	718.414	1.30376940133038	60
"T78.40X_99203"	35226.86	0.990937	140.346055776892	1.0996015936255	251
"S46.112_24342"	48902.84	0.993382	2716.82444444444	1.38888888888889	18
"W54.0XX_99214"	35508.29	0.991015	224.736012658228	1.08016877637131	158
"T24.331_A6508"	46409.64	0.993024	15469.88	1.75	3
"S39.012_97124"	59025.13	0.994541	221.898984962406	1.10176390773406	266
"S83.412_E1399"	33893.28	0.990605	2824.44	1.47368421052632	12
"R20.2_95913"	32716.61	0.990305	330.470808080808	1.39	99
"S86.011_99456"	85615.72	0.99628	823.228076923077	1.512	104
"S46.001_L8699"	37409.56	0.991435	733.520784313725	1.24528301886792	51
"S33.5XX_L0627"	170768.08	0.998316	372.043747276689	1.26543209876543	459
"S61.431_97799"	37285.49	0.991409	18642.745	2.025	2
"M79.644_97110"	112121.07	0.99724	523.93023364486	1.18394437420986	214
"M66.812_24342"	36705.05	0.99129	5243.57857142857	1.85714285714286	7
"S40.012_97799"	57650.98	0.994404	4804.24833333333	1.33057851239669	12
"S82.61X_27792"	347536.38	0.99928	2213.60751592357	1.54140127388535	157
"Z98.890_99456"	178405.01	0.998398	621.620243902439	1.46712802768166	287
"S13.4XX_64633"	41117.64	0.992177	978.991428571429	1.25925925925926	42
"S61.209_99204"	34946.77	0.990863	231.435562913907	1.10596026490066	151
"S72.91X_97799"	133812.5	0.997731	19116.0714285714	1.16201117318436	7
"S83.242_97799"	304490.77	0.999157	12687.1154166667	1.1231884057971	24
"S43.422_99455"	38126.41	0.991601	270.400070921986	1.10195227765727	141
"Z01.818_93000"	34203.52	0.990682	24.5891588785047	1.16040268456376	1391
"M75.42_E1399"	32845.11	0.990356	1564.05285714286	1.06944444444444	21
"M19.171_28725"	50961.53	0.993645	2123.39708333333	1.44	24
"S52.532_25607"	65538.84	0.995084	1456.41866666667	1.35555555555556	45
"M53.3_97799"	47725	0.993227	11931.25	1.09259259259259	4
"S78.011_L7499"	76494.95	0.995821	76494.95	4	1
"S81.011_A0431"	35115.37	0.99091	35115.37	1	1
"S42.342_24515"	39133.5	0.991822	5590.5	2.14285714285714	7
"G82.20_E0986"	105144.71	0.997026	6571.544375	1.52173913043478	16
"S68.620_99456"	58205	0.99445	701.265060240964	1.35869565217391	83
"S82.92X_99456"	63157.5	0.994895	820.227272727273	1.53488372093023	77
"S86.912_99456"	450808	0.999473	969.479569892473	1.92513368983957	465
"M79.605_99214"	47537.41	0.993196	233.026519607843	1.08539944903581	204
"M75.122_E0936"	34469.75	0.990747	840.725609756098	1.04347826086957	41
"F43.0_97799"	37403.75	0.991434	18701.875	1.88095238095238	2
"S82.301_99456"	71210.5	0.995493	837.770588235294	1.47474747474747	85
"S76.012_99204"	97628.24	0.996762	236.38799031477	1.1021377672209	413
"S78.112_L5856"	247058	0.998913	20588.1666666667	1.57142857142857	12
"M23.8X1_97799"	43250	0.992556	21625	1.11363636363636	2
"S88.111_L5973"	36441.56	0.991218	18220.78	1	2
"M54.2_22551"	65636.47	0.995099	2734.85291666667	2.08333333333333	24
"Z45.42_L8699"	53033.69	0.993916	17677.8966666667	1	3
"M51.26_64484"	50938.1	0.993642	135.473670212766	1.52666666666667	376
"S46.092_23430"	53890.27	0.99402	2449.55772727273	2.59090909090909	22
"M25.521_99456"	39497.5	0.991883	647.5	1.42857142857143	61
"G89.21_97799"	41645.5	0.992275	10411.375	2.08474576271186	4
"S43.005_97799"	33050	0.990412	16525	1.80769230769231	2
"G90.50_63685"	75384.91	0.995755	12564.1516666667	2.66666666666667	6
"S32.009_99456"	64675	0.995006	752.03488372093	1.50537634408602	86
"Z77.21_87522"	73386.24	0.99565	90.8245544554456	1.10269709543568	808
"S83.232_E0673"	34117.77	0.990657	310.161545454545	1.75675675675676	110
"S62.635_26756"	34313.04	0.990713	1183.20827586207	1.4	29
"S67.10X_A0435"	55020	0.994137	27510	1	2
"S82.62X_E0760"	38395.4	0.99166	4266.15555555556	1.11111111111111	9
"S09.90X_99456"	261042.01	0.99897	949.243672727273	2.07530120481928	275
"M23.91_97799"	94987.5	0.99667	7915.625	1.19375	12
"M75.111_23929"	36620.38	0.99126	2816.95230769231	3.07692307692308	13
"S09.93X_99204"	56251.03	0.994258	223.218373015873	1.08235294117647	252
"S83.282_99456"	207537	0.998671	786.125	1.42662116040956	264
